traj,X,Y,Z
51,65.4001,61.6069,116.8007
51,65.3122,62.6028,116.6943
51,66.0632,62.6514,117.5118
51,66.9974,61.2672,117.2607
51,65.0811,63.1457,116.6151
51,61.9379,63.7336,117.2149
51,62.2561,63.9782,118.3432
57,66.7514,62.7525,113.5733
57,64.0166,64.1041,112.8289
57,65.8734,61.1777,113.205
57,64.9616,60.8553,113.5289
57,64.9097,61.6083,112.5158
57,63.9041,60.5715,113.2448
57,63.5063,61.1487,113.8028
57,63.9102,61.8675,114.3011
57,64.1449,61.7269,115.0337
57,63.8352,61.7856,115.9395
57,64.5153,62.1178,115.9404
57,64.4567,62.694,114.8387
57,63.7993,62.6953,115.835
57,64.3388,62.8308,115.8827
57,64.1459,62.4367,116.4686
57,64.8644,62.3299,116.5751
57,65.3536,62.8361,115.666
57,66.1051,62.931,115.273
57,66.3031,62.5059,114.4506
57,66.2061,63.1348,114.2588
57,65.5105,63.1757,114.2267
57,65.8031,62.5009,113.6418
57,65.5581,62.0352,113.0184
57,65.8885,61.8695,114.249
57,64.6815,67.1763,113.7083
57,64.953,62.7775,114.4774
57,65.5343,62.726,115.1575
57,65.1739,62.1237,114.3256
57,65.9562,59.8275,114.554
57,66.8026,56.3729,113.7762
57,66.6352,60.8581,114.3009
57,65.2098,62.2092,114.2711
57,66.2247,61.764,115.006
57,60.5285,65.3775,115.2861
57,65.5056,62.1233,115.2168
57,66.1531,62.9927,114.9935
57,66.2703,63.0802,116.2219
57,66.6179,62.8355,115.0418
57,66.3578,63.264,114.4902
57,65.3547,63.2211,115.3295
57,65.1439,62.4984,115.3615
57,65.275,63.1804,116.138
57,65.7884,63.0488,116.7026
57,65.583,62.4659,116.9072
57,63.0034,63.393,116.7421
57,65.1067,62.6218,117.1571
57,64.5341,62.429,117.4479
57,65.0873,62.638,118.0797
57,65.3081,63.1614,118.5876
57,64.8504,62.9345,117.7652
57,63.8803,64.2468,117.3117
61,66.589,62.806,112.6642
61,69.3409,62.817,111.7302
61,67.5976,61.9572,112.5019
61,67.215,63.2189,111.8408
61,66.8337,63.8957,111.8943
61,66.848,63.284,111.6446
61,67.3172,63.8739,111.7784
61,66.3981,62.9654,112.5113
61,66.6436,62.0294,112.7634
61,66.39,61.5602,113.6442
61,70.8852,65.1803,113.0713
61,67.6505,62.1385,113.5052
61,67.6166,61.7695,114.1563
61,68.3823,61.7225,113.3438
61,68.2952,61.0146,112.756
61,68.1733,60.691,114.0182
61,67.6499,60.6701,114.5066
61,67.2897,61.0734,115.3715
61,66.9922,60.4556,115.1951
61,67.6268,61.3219,114.311
61,67.2003,61.2561,113.5598
61,67.0987,61.3142,114.8816
61,65.9645,61.9698,114.6067
61,64.9414,60.3185,115.6795
61,65.1787,63.0216,115.2582
61,63.986,62.0025,116.2379
61,69.0283,63.7705,115.2273
61,66.8771,61.8055,115.5946
61,67.3243,61.8033,114.4049
61,66.8565,62.0696,113.6948
61,69.9714,57.9312,113.2628
61,66.4993,61.2133,113.2843
61,66.4878,59.9133,113.8396
61,66.4053,60.2862,114.6559
61,66.1048,60.4961,113.4688
61,66.3427,61.0894,113.2331
61,66.1942,59.7825,113.965
61,66.6362,60.1973,112.8386
61,66.2258,59.282,113.8367
61,65.7062,59.1004,113.0056
61,65.8355,58.5553,114.1531
61,65.5838,58.711,112.941
61,66.2608,58.9864,112.4864
61,65.3375,58.303,112.9439
61,65.8564,58.4239,113.678
61,65.9793,58.1785,114.3914
61,64.9027,58.5691,114.2396
61,65.2286,58.8915,113.4061
61,66.0235,59.0833,114.1835
61,66.0694,58.4158,114.2043
61,66.7992,58.9486,114.4219
