traj,encoder1,encoder2,encoder3,X,Y,Z,angle1,angle2,angle3
17,72.0176,69.1603,65.3889,67.8091,62.889,117.4855,4.058,2.3964,2.1046
17,74.3027,66.3478,65.2131,68.874,62.1104,117.9265,-0.3765,-2.9534,-1.7288
17,73.5117,63.8868,64.6857,68.9439,61.5469,118.1889,-1.0627,-2.9155,-0.3501
17,68.8535,60.3712,60.5549,68.5347,61.8235,119.0924,-4.6676,-3.9736,-4.3413
17,69.5566,63.0079,63.7189,67.9338,61.6319,118.2554,1.4196,3.0213,3.6559
17,70.5234,65.9962,60.7307,68.6567,63.2396,118.127,1.1196,3.1503,-3.1339
17,76.0606,54.2188,53.7873,73.2416,61.6348,118.8538,6.014,-12.0566,-7.1414
17,67.0957,53.252,56.0725,69.6437,61.2171,119.7251,-9.2321,-1.0244,2.648
17,64.1074,57.6466,58.4455,67.704,61.7614,119.3493,-2.5013,4.5832,2.9433
17,65.1621,60.8985,60.1154,67.4239,62.1435,118.926,1.2909,3.6189,1.7409
17,63.0527,60.9864,58.1818,67.0636,62.708,119.2494,-2.5962,-0.1091,-2.1368
17,66.4805,62.5685,61.3459,67.3728,62.2192,118.6546,3.7462,1.8378,3.5759
17,64.7227,62.5685,54.6662,68.1124,63.9974,119.203,-1.8465,-0.1208,-7.0749
17,64.7227,60.3712,40.2522,71.2029,66.9485,120.2316,-0.5366,-1.7783,-14.7684
17,55.8457,60.9864,56.7756,64.7987,63.4964,119.9455,-9.0857,0.8749,17.0061
17,62.7012,60.9864,61.1701,66.2677,62.0056,119.0772,7.2703,-0.3291,4.5548
17,62.9648,60.9864,63.7189,65.89,61.3272,118.8655,0.6074,0.5602,2.9093
17,65.0742,58.6134,65.301,66.3606,60.2749,119.0973,-0.0076,-2.5629,-0.4002
17,61.7344,62.7442,66.5315,64.5736,61.1305,118.7338,-2.2179,4.2128,1.8022
17,65.4258,60.9864,62.5764,66.8665,61.5158,119.2128,3.911,-2.0468,-4.5259
17,75.709,53.8673,52.7326,73.356,61.8096,118.9229,10.7701,-7.0421,-10.0335
17,66.3047,55.8888,61.5217,67.95,60.5284,119.1102,-9.9433,2.4134,8.8605
17,69.9961,58.6134,65.2131,68.1956,60.0826,118.2856,4.2468,2.915,4.1617
17,70.2598,60.7227,65.5647,68.0146,60.5111,118.2103,-0.4262,2.0044,-0.4404
17,65.9531,57.1192,63.4553,67.2603,60.2484,119.2589,-4.0608,-4.046,-2.5665
17,65.7773,60.3712,63.8068,66.8662,61.0579,118.7699,1.0065,3.2615,0.984
17,69.6445,62.2169,67.0588,67.3144,60.5465,118.0255,4.0359,2.2562,3.6566
17,72.7207,66.4356,70.8381,67.2514,60.6457,117.3363,3.5438,4.6986,3.9398
17,74.4785,60.9864,63.2795,69.9945,60.9885,118.3228,0.3055,-5.9411,-7.9329
17,68.0625,54.131,64.9494,68.1068,58.9674,119.0232,-6.7036,-7.2362,2.3449
17,56.6367,49.6485,68.2014,63.899,57.2711,119.9139,-11.8464,-4.7212,3.6188
17,66.7441,57.5587,61.5217,67.8787,60.8651,118.9088,10.5909,8.085,-6.4314
17,61.8223,47.9786,73.6506,64.8176,55.1357,119.0818,-5.3912,-10.0039,12.5465
17,60.8555,55.2735,62.4006,65.8925,60.2038,119.6265,0.2951,7.7904,-11.1934
17,60.9434,53.4278,59.1486,66.7756,60.6383,120.0797,-0.7116,-1.862,-3.2489
17,64.1074,57.9102,62.4006,66.8336,60.7491,119.0462,3.7744,4.8324,3.636
17,61.998,53.7794,60.1154,66.9117,60.4155,119.8953,-2.809,-4.5092,-2.8663
18,47.1472,47.6956,47.453,65.0783,62.3887,122.003,48.1137,48.1137,48.1137
18,50.3112,26.6019,56.2421,67.0415,54.1192,122.004,3.4035,-21.5641,8.9904
18,48.6413,46.0257,57.2089,64.0642,59.3931,121.3981,-1.9513,19.6468,1.1598
18,47.7624,57.3636,41.2128,65.5896,66.6058,121.5833,-0.4057,11.7305,-16.154
18,51.4538,42.1585,44.6405,67.8183,61.5452,122.2399,3.7987,-15.5301,3.5911
18,48.8171,46.3773,44.5526,66.5617,62.6569,122.176,-3.042,4.6832,0.7082
18,53.3874,34.6878,39.7187,70.2066,60.7421,122.7657,4.8964,-12.1882,-5.3847
18,40.1159,32.2269,46.3104,64.9978,58.8101,123.5242,-13.7895,-2.951,7.1537
18,39.237,41.1038,42.0038,64.6394,62.1887,123.3588,-0.9094,9.2046,-4.5772
18,32.3815,36.973,43.9374,62.5173,60.9085,123.9234,-7.0489,-4.4027,2.3683
18,38.0944,36.7972,35.7636,65.8688,62.6186,124.0796,6.1193,0.4632,-8.3556
18,35.194,26.0745,36.0272,66.0888,59.9082,124.8742,-2.9537,-11.2052,0.7806
18,35.5456,35.4788,36.1151,65.2462,62.2217,124.3103,0.7335,9.8925,0.5013
18,39.237,39.7855,40.8612,65.0061,62.1287,123.4961,4.233,4.6169,5.0512
18,39.9401,39.4339,39.6308,65.4966,62.3103,123.5525,1.2177,-0.8123,-1.5931
18,44.6862,43.5648,43.4979,65.7607,62.286,122.7111,5.0091,4.5858,4.303
18,51.5417,41.1038,47.3651,67.4361,60.4615,122.0779,7.3949,-2.88,4.2456
18,40.2917,51.8265,54.8358,61.1624,61.9522,121.6935,-11.5895,11.1268,7.6841
18,49.3444,54.8148,52.0233,64.3278,63.1493,120.9987,9.3872,3.3992,-3.0324
18,52.6843,55.8694,54.7479,64.8029,62.6278,120.454,3.8057,1.5533,3.0336
18,53.9147,53.5843,54.5722,65.4691,62.0404,120.7759,0.4016,-2.3302,-1.3537
18,62.8796,49.8929,58.8788,68.1261,59.4483,119.8815,9.5937,-3.8894,4.7459
18,54.8815,53.6722,53.3417,66.1621,62.2203,120.6154,-7.8508,4.1895,-5.326
18,52.5085,50.596,52.3749,65.8495,61.7164,121.1937,-2.7031,-3.5977,-1.2013
18,55.321,54.7269,56.1542,65.609,61.8181,120.3241,3.4582,4.6532,4.3985
18,56.903,54.7269,55.3632,66.2258,61.9401,120.2572,1.7863,0.4493,-1.0316
18,53.2995,49.9808,51.8476,66.2319,61.7496,121.2101,-3.9207,-4.8536,-3.5413
18,52.4206,49.9808,49.0351,66.5059,62.3932,121.4295,-1.2132,-0.0604,-2.7844
18,56.1999,54.3753,52.1112,66.7432,62.6886,120.5152,4.3047,4.7603,3.6242
18,51.8054,51.2112,48.3319,66.3868,63.0106,121.4514,-4.6939,-3.2851,-3.9309
18,54.53,45.1468,38.2245,69.8835,63.7056,122.1018,3.0392,-6.4942,-10.2425
18,47.1472,45.0589,42.8827,66.5861,62.8289,122.4973,-7.8195,0.2696,5.0017
18,52.2448,44.971,35.412,69.6497,64.3483,122.4563,5.5417,0.2621,-7.6511
18,47.5866,49.7171,46.1347,65.5835,63.2542,121.9292,-5.0657,5.1315,10.9724
18,47.5866,51.7386,46.0468,65.3289,63.8538,121.7848,-0.266,2.4055,0.3327
18,48.5534,52.3538,49.1229,64.984,63.2341,121.4615,1.2417,1.1103,3.4418
18,50.3112,54.3753,52.9022,64.5578,62.7293,120.9108,2.0397,2.4749,4.1354
18,52.069,54.3753,54.0448,64.879,62.4178,120.6965,2.1083,-0.5389,1.5224
18,56.1999,58.3304,58.0878,65.08,62.3415,119.8245,4.7939,4.2016,4.4154
18,52.5085,65.3616,58.6151,62.746,64.3896,119.6426,-3.9068,7.3985,0.6826
18,56.1999,59.2093,50.705,66.4257,64.2998,120.5619,4.265,-6.2269,-8.2323
18,52.3327,66.2405,57.2089,62.8998,64.9169,119.6664,-4.01,7.2351,6.9716
18,53.2116,63.0765,48.1562,65.3931,66.1023,120.675,0.4111,-3.363,-9.604
18,56.4636,60.5276,54.3964,65.6443,63.6996,120.2315,3.4266,-2.8402,6.7559
18,60.7702,64.0433,58.5272,65.9031,63.6086,119.1234,4.6414,3.6812,4.415
18,58.5729,63.9554,56.2421,65.5519,64.2936,119.4538,-2.6804,-0.4512,-2.6624
18,60.155,62.3734,55.8905,66.388,63.7492,119.7507,0.6935,-1.9659,-1.2611
18,64.1979,66.0648,60.1972,66.4981,63.6214,118.6158,4.5791,3.8808,4.5418
18,59.9792,62.3734,55.539,66.4356,63.8818,119.7811,-4.6286,-3.9975,-4.5045
18,59.5397,62.3734,57.2089,65.8998,63.4083,119.7231,-0.5692,-0.2764,2.0055
18,56.7272,62.3734,55.8026,65.3416,63.8755,120.021,-2.9141,-0.2765,-1.765
19,48.1772,48.3662,48.6334,65.2764,62.3766,121.8167,49.0666,49.0666,49.0666
19,42.2886,50.2998,37.9986,65.1362,65.7243,122.8722,-6.0907,2.4131,-11.0491
19,43.0796,46.6963,44.151,64.6947,63.2362,122.6306,1.1895,-3.7703,6.5295
19,47.4741,50.6514,48.6334,64.748,63.0384,121.713,4.6645,4.3808,4.9289
19,49.4956,54.3428,52.5006,64.2567,63.0301,121.0177,2.4959,4.0414,4.1111
19,54.0659,57.7705,56.0162,64.6243,62.9681,120.1265,4.8619,3.4941,3.8084
19,50.1987,56.0127,55.9283,63.5342,62.6054,120.6804,-3.2517,-1.4931,-0.6527
19,50.814,56.0127,54.2584,64.1307,62.9581,120.7151,0.9909,0.2081,-1.7769
19,52.2202,54.8701,54.9615,64.7013,62.3071,120.809,1.4875,-1.3611,0.0757
19,51.8687,55.749,53.7311,64.6429,62.9909,120.7127,0.0205,1.5178,-1.3285
19,52.1323,55.749,56.4557,64.1911,62.2786,120.4857,0.6809,0.3527,2.881
19,48.6167,53.6396,53.2037,63.8889,62.6367,121.2277,-3.8096,-1.6268,-3.2409
19,47.6499,51.7061,53.0279,63.8425,62.115,121.445,-1.2687,-2.3138,0.4313
19,49.144,51.3545,54.0826,64.1215,61.6832,121.2468,1.881,-0.8326,1.2133
19,46.2437,50.7393,51.6217,63.8125,62.2328,121.71,-3.2828,-0.9691,-2.8906
19,50.1108,55.2217,55.3131,63.7674,62.5189,120.7178,4.4279,4.8655,4.1592
19,49.0562,54.0791,56.4557,63.3743,61.8409,120.948,-1.425,-1.1717,1.1489
19,51.9565,57.7705,58.1256,63.4756,62.4743,120.1797,3.3585,4.0454,1.9998
19,49.5835,55.6611,53.6432,63.8238,63.0903,120.9217,-2.1228,-1.7611,-3.9502
19,46.5073,51.9697,49.1607,64.1536,63.2725,121.7699,-3.3251,-4.1371,-4.6937
19,49.8472,54.7822,53.6432,64.2076,63.0147,120.9006,3.6784,3.2488,4.786
19,39.6519,62.4287,38.6139,62.572,69.4182,121.9365,-10.6465,7.9997,-15.2618
19,43.3433,45.8174,45.4693,64.5945,62.7223,122.5458,4.1772,-16.8857,7.018
19,46.5073,55.3096,44.3268,64.6887,65.5024,121.7141,3.5774,9.6932,-1.481
19,44.4858,46.7842,45.2057,64.872,62.9519,122.4545,-2.1983,-8.6348,1.4695
19,44.0464,43.9717,42.9205,65.496,62.8045,122.8047,-0.8416,-3.3047,-2.6052
19,43.9585,46.2568,42.8326,65.2401,63.3693,122.6744,-0.2938,2.4507,0.4944
19,48.353,48.8057,45.9967,65.8082,63.1445,121.9414,4.6754,2.9593,3.6305
19,51.3413,52.8486,50.3033,65.5269,63.0587,121.1703,3.3927,4.2895,4.7222
19,47.4741,48.542,45.8209,65.5685,63.1627,122.0834,-3.8683,-4.7791,-4.545
19,43.6069,53.376,40.6354,64.7115,65.9705,122.3387,-4.3581,5.3302,-5.1738
19,44.7495,47.8389,43.6236,65.2176,63.6381,122.4541,1.4661,-5.9187,3.4431
19,47.562,47.8389,44.2389,65.9913,63.3429,122.2062,3.0584,0.4338,1.1817
19,46.9468,44.9385,43.9752,66.1905,62.6666,122.4474,-0.7685,-3.0286,-0.5713
19,51.2534,48.6299,48.1061,66.3788,62.4819,121.636,4.7039,3.873,4.6439
19,58.021,31.8428,40.3717,72.1541,59.5558,122.2514,7.1768,-17.1136,-8.07
19,53.8022,50.0361,40.4596,68.652,64.5661,121.7544,-4.5097,18.5343,0.8236
19,50.1108,42.6533,39.4049,68.391,63.0968,122.6038,-4.2861,-7.583,-1.0888
19,53.6265,52.4092,26.8365,70.8249,68.6893,122.1527,3.9292,10.1259,-12.8301
19,50.9897,48.8057,45.9967,66.7474,63.0593,121.764,-3.1041,-3.9837,19.7045
19,53.2749,52.8486,48.7213,66.5049,63.4115,121.1286,2.651,4.5084,3.1371
19,54.8569,52.3213,49.8639,66.8541,62.853,121.0897,2.0225,-0.7755,0.764
19,57.4058,56.6279,52.5885,66.662,63.3275,120.2311,3.037,4.6152,3.136
19,58.9878,60.2314,55.4889,66.2931,63.6024,119.6551,1.9565,4.06,3.0982
19,62.7671,64.4502,58.4771,66.4,63.8102,118.9153,4.2769,4.4015,3.3037
19,65.4038,65.7686,61.9928,66.581,63.1942,118.4074,2.9665,1.5294,3.7348
19,66.9858,68.0537,65.6842,66.0904,62.8918,117.9077,1.7479,2.675,3.9344
19,70.7651,76.4912,62.6959,66.9406,66.1778,117.0868,4.1375,8.7675,-2.7677
19,77.0054,79.6553,62.8717,68.8648,66.8227,116.2207,6.6298,3.5435,0.0092
19,73.7534,77.0186,70.7818,66.362,63.7902,116.7767,-3.4304,-3.0489,8.4008
19,77.1812,80.1826,74.9127,66.3767,63.6386,115.5319,3.9491,3.5354,4.5169
20,49.1449,49.493,49.4947,65.2953,62.4445,121.4811,50.0169,50.0169,50.0169
20,55.1215,54.1512,51.3404,66.4727,63.0809,120.5668,6.3556,5.1399,2.1396
20,67.6899,42.9012,49.3189,72.6985,59.8459,120.1819,12.9602,-11.6947,-2.7657
20,57.3188,52.657,56.0865,66.5046,61.333,120.2678,-10.7273,9.9986,7.1578
20,54.1547,50.1961,55.2076,65.8483,60.9165,120.848,-3.7287,-2.3876,-1.3485
20,58.1098,54.1512,59.69,65.8715,60.7515,119.7697,4.1492,4.3476,4.854
20,57.6703,54.8543,58.1959,65.9363,61.3222,119.8027,-0.585,0.8103,-2.0044
20,49.9359,53.4481,66.3697,61.7123,58.9203,120.1231,-8.0237,-1.5754,8.4605
20,63.3832,49.2293,66.7213,66.9166,57.1028,119.0913,13.6681,-4.4606,-0.171
20,53.1,60.3914,61.9752,62.8167,62.1019,119.6619,-10.6619,11.5722,-4.5355
20,61.2738,62.6766,63.6451,65.1764,61.9967,118.7162,8.7098,2.5188,1.9229
20,52.1332,65.3133,75.3346,59.0955,59.9956,118.3141,-9.4589,2.887,11.9994
20,65.932,66.1922,66.4576,65.7829,62.0677,118.0002,14.3179,1.0386,-8.8117
20,68.0414,66.1922,69.8854,65.8818,61.0739,117.5429,2.2593,-0.2143,3.4589
20,70.5024,67.2469,72.1705,66.1466,60.6203,117.0953,2.8456,0.7918,2.8971
20,70.0629,68.741,72.9615,65.7113,60.9158,117.0005,-0.8236,1.8822,0.9904
20,67.2504,65.9285,75.0709,64.5679,59.3616,117.6185,-3.2623,-3.3077,1.5616
20,67.602,63.5555,65.6666,66.8771,61.2234,118.3845,1.0098,-2.533,-9.3722
20,72.9633,67.5106,68.3912,67.8683,61.6248,117.1269,5.7272,4.4501,2.7764
20,70.6781,67.5106,68.4791,67.0586,61.7527,117.3493,-2.6954,0.0961,-0.4822
20,72.6117,65.2254,59.2506,69.825,63.2177,118.2075,1.0968,-2.5553,-9.4262
20,64.35,63.907,61.9752,66.5121,62.5124,118.9051,-8.6792,-1.5775,3.034
20,61.8891,59.4246,59.0748,66.7164,62.0752,119.5587,-2.8853,-4.5406,-3.2643
20,65.7563,62.4129,63.2057,66.9037,61.7528,118.4163,4.1624,3.1774,4.5196
20,64.2621,54.5906,64.6998,66.9171,59.1009,119.162,-1.9445,-8.2714,1.2703
20,64.8774,57.0516,50.8131,69.7176,63.5724,119.5332,0.918,2.9428,-14.098
20,56.7914,52.9207,53.5377,66.7881,61.9945,120.5828,-8.2285,-4.4205,4.0362
20,53.3637,48.3504,49.9342,66.7852,61.8312,121.3001,-3.6659,-4.8835,-3.5708
20,62.3285,44.9227,52.1314,69.9303,59.8892,120.4804,9.3687,-3.7326,2.3657
20,56.9672,46.5926,44.7486,69.2579,62.4907,121.4048,-5.7771,2.018,-7.7302
20,53.1,47.9109,49.9342,66.7809,61.7131,121.3323,-4.3271,1.4827,5.6534
20,49.1449,45.45,47.5611,66.2157,61.7781,121.9413,-4.3181,-2.8761,-2.2316
20,51.9574,49.5809,51.5162,65.9134,61.7694,121.1811,3.0879,4.3989,4.4245
20,43.1684,44.3074,53.8893,63.1021,59.9644,122.0137,-9.0624,-5.5937,2.9401
20,42.7289,50.5477,38.5084,65.1837,65.71,122.6525,0.3688,6.6256,-15.4511
20,51.518,49.3172,44.6607,67.0637,63.4481,121.6504,9.2131,-1.4542,6.7002
20,55.2973,59.0731,30.5982,69.8907,69.7183,121.2359,4.1517,9.9872,-14.4837
20,56.7914,55.2059,49.8463,67.287,63.6131,120.6833,1.5922,-4.1479,19.6213
20,64.5258,55.2938,45.7154,70.8716,64.3404,120.0304,7.9997,0.4287,-4.4522
20,51.2543,67.0711,40.442,65.5878,69.7334,120.5996,-13.5124,12.0178,-5.5512
20,51.2543,54.1512,50.2857,65.3828,63.429,121.1464,0.2987,-13.3184,10.0205
20,47.5629,50.6356,45.4518,65.4989,63.764,121.927,-3.942,-3.767,-4.9444
20,47.7387,48.9656,44.7486,65.9366,63.5715,122.067,0.7594,-1.9757,-1.2411
20,43.2563,45.6258,40.5299,65.6563,63.8695,122.8302,-4.9519,-3.7978,-4.3597
20,47.6508,49.1414,43.1666,65.9916,63.9313,122.128,4.7074,3.7216,3.0111
20,38.0707,57.6668,23.0396,65.4882,71.8829,123.0904,-9.8405,8.792,-20.6618
20,37.1039,40.9676,35.6959,65.1246,64.0192,123.8412,0.3139,-17.0393,13.1945
20,33.2367,40.7039,31.4771,64.6964,65.1026,124.401,-4.3659,-0.0557,-4.3893
20,35.1703,19.0828,36.8385,66.6846,58.043,125.1612,2.2982,-22.0837,5.7133
20,45.8051,27.8719,30.5104,70.1653,61.5561,124.2047,11.0237,9.1174,-6.8234
20,39.1254,27.1688,26.0279,69.0172,62.6692,125.1247,-6.9564,-0.8312,-4.851
21,54.0378,54.4869,54.4887,65.3702,62.9441,119.737,54.73,54.73,54.73
21,44.8093,40.9518,65.2113,61.752,56.5613,120.5141,-9.6681,-13.8548,10.921
21,47.446,48.5103,51.9398,64.4495,62.0967,120.804,3.0454,7.8798,-13.3274
21,47.1823,47.1041,48.5121,65.1257,62.4622,121.3831,-1.132,-1.747,-3.5661
21,45.864,53.4322,42.8871,65.0237,65.944,121.1409,-0.7784,6.5063,-5.897
21,35.7565,51.3228,41.1293,62.3243,66.0035,122.3157,-10.5593,-2.441,-1.9415
21,43.8425,47.7193,43.5023,64.9888,64.0749,121.836,8.353,-3.9877,2.5789
21,36.8991,55.5416,44.557,61.4323,66.5687,121.5144,-7.3613,8.2815,1.6463
21,43.6667,43.6764,42.2719,65.6902,63.3131,122.1418,7.1881,-12.3613,-2.6335
21,41.4694,39.8971,40.0746,65.8094,62.9418,122.6964,-2.7456,-4.2145,-2.5534
21,41.4694,34.5357,34.098,67.5167,63.0768,123.3842,-0.4165,-5.8444,-6.2852
21,33.9987,35.7662,34.977,64.8155,63.4329,123.697,-7.6448,1.6976,1.3298
21,29.4284,46.0494,18.1898,65.093,70.71,124.142,-4.9783,10.6284,-16.9549
21,27.4069,38.4029,41.4809,61.1989,62.7462,123.6081,-2.1488,-7.8987,23.6435
21,22.6608,33.6568,54.1371,57.818,58.3262,123.1995,-5.0952,-5.1567,13.1204
21,42.4362,42.0064,47.5453,64.3995,61.6345,121.8269,19.9977,8.7207,-7.0381
21,46.3913,45.1705,43.0629,66.2439,63.4537,121.6408,4.3827,3.6331,-4.705
21,47.5339,43.5006,44.2055,66.6097,62.7304,121.8443,-0.0821,-2.0019,0.8382
21,54.653,47.8072,33.5707,70.6813,66.1952,121.2085,7.5708,4.556,-10.8306
21,44.2819,62.485,32.0766,65.4284,71.415,121.0923,-10.7938,14.8788,-1.6783
21,52.8952,50.7076,48.7758,66.7019,63.2436,120.6653,8.9051,-12.1316,17.0452
21,56.7624,54.8385,52.0277,66.9136,63.482,119.6162,4.2452,4.7098,3.4112
21,59.8386,57.2994,56.1586,66.9451,63.023,118.9268,3.4068,2.6846,4.535
21,61.4206,60.3756,57.0375,66.9713,63.5532,118.5599,2.036,3.6035,1.1873
21,57.905,58.7057,54.3129,66.3944,63.8861,119.509,-3.77,-1.6515,-3.2929
21,56.7624,55.3658,51.5883,66.9197,63.6225,119.9683,-1.3736,-3.5426,-3.1641
21,55.6198,56.7721,54.3129,65.797,63.462,119.4652,0.5858,1.8428,3.2211
21,48.5886,59.5846,54.9281,62.9662,64.4891,119.8019,-7.2943,3.0757,0.8157
21,53.5104,53.1685,52.0277,65.976,63.0095,120.329,5.135,-6.6481,-3.286
21,50.9616,63.9791,50.7094,64.026,66.8127,119.5638,-2.9402,11.0563,-0.5691
21,57.6413,58.0025,54.3129,66.3807,63.6306,119.5388,6.963,-6.4399,3.7881
21,53.5983,55.981,51.4125,65.8173,63.9486,120.2307,-4.3648,-2.3643,-3.1518
21,54.3015,64.7701,46.227,65.9994,68.0445,119.4978,0.9035,8.9374,-5.3156
21,65.8151,55.4537,52.643,69.8537,63.0651,119.1378,11.8077,-9.8109,6.5995
21,62.9147,61.8697,59.7621,66.7256,63.2136,118.1875,-2.2699,6.8475,7.3667
21,64.1452,62.8365,62.9262,66.3454,62.6117,117.8598,1.178,0.8715,3.2687
21,65.112,60.6393,64.4203,66.6662,61.5214,118.1433,-0.9689,-2.2441,0.5277
21,66.8698,61.5182,67.6723,66.5754,60.97,117.3718,2.1614,0.9803,3.4048
21,66.8698,61.5182,65.2992,66.9711,61.4753,117.5166,-0.0677,0.0563,-2.3864
21,63.7057,57.4752,63.4535,66.7021,60.8928,118.5149,-3.6243,-4.4311,-2.6227
21,60.7175,56.2447,60.5531,66.4108,61.4281,119.0671,-3.0508,-0.8784,-2.8968
21,61.4206,56.2447,58.9711,66.9455,61.7963,119.1022,1.2184,0.0569,-1.5992
21,65.1999,58.8814,62.8383,67.2184,61.4033,118.0171,4.1125,2.5456,3.9628
21,62.5632,58.8814,62.8383,66.3846,61.5595,118.2078,-2.542,-0.4233,0.0219
21,65.8151,60.1998,65.9145,66.6998,60.9651,117.6523,3.3216,1.5031,3.468
21,64.5847,60.3756,63.893,66.6625,61.5784,117.8292,-1.4073,0.5128,-2.1388
21,64.1452,57.651,65.1234,66.5508,60.4698,118.3318,-1.5823,-3.1854,-0.5673
21,65.3757,61.1666,66.1781,66.3599,61.2141,117.6543,1.7603,3.8512,1.7198
21,62.0358,57.2994,61.0805,66.5564,61.4769,118.8544,-3.5706,-4.0451,-4.7499
21,66.9577,54.2232,66.266,67.7147,59.0093,118.1738,5.3998,-3.2138,5.4873
21,60.1022,58.7935,62.3109,65.6169,61.7164,118.4128,-6.4908,4.8003,-3.5272
22,54.9765,55.0265,55.1566,65.5735,62.9032,119.5524,55.6652,55.6652,55.6652
22,57.4374,57.3996,55.8598,66.0841,63.2733,119.1598,2.9243,2.6656,0.6088
22,60.162,57.048,57.7055,66.7806,62.3687,119.1866,2.1325,-0.6623,0.7251
22,57.5253,55.466,54.4535,66.6252,62.8506,119.7086,-2.9044,-1.0225,-3.2969
22,56.5585,57.2238,56.7387,65.6076,62.9547,119.2427,0.0358,2.0659,2.5806
22,58.0526,61.0031,58.3207,65.321,63.6476,118.7432,1.9392,3.8991,1.8523
22,60.6894,64.7824,62.5395,64.9488,63.6076,118.0242,2.8841,4.0583,4.3696
22,62.0956,63.7277,64.1215,65.219,62.6445,118.1326,0.5758,-1.3856,1.3378
22,66.1386,72.1652,52.3441,68.0064,68.4134,117.4462,4.5282,8.8083,-11.6912
22,75.1913,59.6848,56.2992,72.0947,62.9704,117.6251,9.2928,-12.8288,3.967
22,63.2382,68.4738,61.7484,65.5319,64.7926,117.6102,-12.1971,9.1189,5.7369
22,67.7206,69.0891,68.0766,65.8187,63.1735,116.6592,4.8071,0.6403,6.6796
22,70.621,70.3195,68.8676,66.5936,63.1486,116.3271,2.9882,0.8604,0.6096
22,69.3905,67.1555,65.2641,67.2584,63.094,117.2271,-2.2883,-3.4855,-4.1813
22,73.4335,70.9348,69.4828,67.4367,63.0343,116.032,4.506,4.1833,4.4799
22,75.8066,69.8801,71.6801,68.1009,61.8492,116.1269,1.2516,-1.2729,0.9698
22,75.8066,68.8254,72.7348,67.9852,61.2027,116.0798,-0.2105,-1.0951,1.6383
22,72.2909,65.8371,70.7133,67.5125,61.0072,116.7493,-3.9285,-3.5137,-2.1166
22,68.4237,61.6183,67.9008,67.1662,60.681,117.5034,-4.1685,-4.2439,-2.8861
22,70.5331,63.3762,71.5043,66.9008,60.25,116.699,2.1824,2.0222,3.9787
22,73.9608,68.0344,75.0199,66.8412,60.5199,115.7719,3.4202,4.7211,3.7051
22,78.0038,71.2863,77.9203,67.3514,60.5948,114.9351,4.4961,3.6724,3.1069
22,79.6737,70.759,80.7328,67.666,59.2565,115.0457,-0.0175,-0.5504,2.0253
22,78.7069,72.6047,80.9965,66.7909,60.077,114.6615,-0.0638,2.6039,1.2874
22,74.5761,70.6711,79.2387,65.8381,60.01,115.7095,-4.164,-2.3233,-2.6271
22,78.0038,73.2199,82.6664,65.9619,59.7973,114.5026,4.1873,2.9639,4.0247
22,79.7616,71.4621,82.5785,67.1745,59.0499,114.8566,0.5518,-1.963,-1.5187
22,79.2343,71.7258,79.9418,67.3692,60.0556,114.743,1.023,0.6109,-1.5207
22,80.1132,74.0988,79.8539,67.388,60.7652,114.4893,1.0135,2.6593,0.0198
22,81.2558,74.9777,79.4145,67.6913,61.1066,114.3194,1.4378,0.9946,-1.1066
22,83.1015,73.0441,77.3051,69.2454,60.88,114.8422,-0.2514,-2.2647,-2.612
22,81.5194,74.7141,79.5023,67.9525,60.9628,114.3259,-0.0345,2.0538,2.359
22,78.0038,72.1652,76.3383,67.6409,61.1764,115.4653,-3.9871,-2.6231,-3.9574
22,77.828,72.1652,69.1313,68.806,62.9152,115.9332,0.1086,-0.2869,-7.2163
22,69.5663,66.9797,76.0746,65.1271,59.8939,116.4816,-8.4481,-5.6709,6.7901
22,72.1151,65.6613,64.1215,68.7885,62.7578,117.0928,3.0121,-1.3566,-12.0148
22,65.0839,61.2668,64.6488,66.614,61.5699,118.0306,-7.3223,-4.6708,1.258
22,66.4901,55.5539,53.9262,69.9491,62.6866,118.9275,1.801,-6.2082,-10.797
22,63.7655,57.9269,65.7035,66.3199,60.4655,117.9396,-1.9565,2.7445,12.2966
22,64.6444,61.6183,67.1977,65.851,61.1363,117.5243,1.2511,4.1137,2.0283
22,63.414,49.2258,66.4066,67.1555,57.7467,118.5819,-1.3597,-12.695,-0.7494
22,51.8124,50.5441,64.2973,63.1005,59.2791,119.3391,-11.8373,1.6899,-0.5193
22,52.8671,50.5441,54.893,65.4556,61.6911,120.0064,1.394,-0.0898,-9.6693
22,55.5038,50.5441,55.684,66.2815,61.3569,119.7044,3.0159,0.3842,1.2892
22,57.8769,52.1262,55.4203,66.894,61.8521,119.3446,2.5875,2.0095,0.0352
22,54.4491,49.7531,54.8051,66.1457,61.4053,120.0785,-3.7129,-2.4081,-1.343
22,58.4042,53.884,57.8812,66.403,61.5989,119.1014,4.5842,4.3839,3.3953
22,60.3378,56.0812,62.0121,66.0058,61.1059,118.5184,2.3505,2.6861,4.2808
22,70.1816,45.798,56.1234,72.1332,59.2369,118.6793,10.0997,-10.6096,-6.1164
22,63.3261,59.509,60.3422,67.1139,62.3382,118.2163,-7.152,13.7779,4.606
22,60.7773,59.4211,60.518,66.1119,62.3359,118.7387,-2.9309,-0.5592,-0.701
23,55.8853,56.3959,56.0443,65.5226,62.9251,119.3594,56.5979,56.5979,56.5979
